,Date,Cash,Shares,SharePrice,NetWorth,Benchmark
2493,2012-06-11,245359.76999999984,0.0,27.06,245359.76999999984,77093.95
2494,2012-06-12,245359.76999999984,0.0,27.71,245359.76999999984,78945.8
2495,2012-06-13,245359.76999999984,0.0,28.39,245359.76999999984,80883.12
2496,2012-06-14,7.2699999998440035,8534.0,28.75,245359.76999999984,81908.76
2497,2012-06-15,7.2699999998440035,8534.0,29.22,249370.74999999983,83247.79
2498,2012-06-18,7.2699999998440035,8534.0,29.4,250906.86999999982,83760.60999999999
2499,2012-06-19,7.2699999998440035,8534.0,30.04,256368.62999999983,85583.96999999999
2500,2012-06-20,7.2699999998440035,8534.0,29.5,256368.62999999983,84045.51
2501,2012-06-21,7.2699999998440035,8534.0,27.72,256368.62999999983,78974.29
2502,2012-06-22,7.2699999998440035,8534.0,27.22,256368.62999999983,77549.79
2503,2012-06-25,7.2699999998440035,8534.0,26.21,256368.62999999983,74672.3
2504,2012-06-26,7.2699999998440035,8534.0,26.95,256368.62999999983,76780.56
2505,2012-06-27,7.2699999998440035,8534.0,26.78,256368.62999999983,76296.23
2506,2012-06-28,7.2699999998440035,8534.0,26.56,256368.62999999983,75669.45
2507,2012-06-29,7.2699999998440035,8534.0,28.02,256368.62999999983,79828.98999999999
2508,2012-07-02,7.2699999998440035,8534.0,28.04,256368.62999999983,79885.96999999999
2509,2012-07-03,7.2699999998440035,8534.0,29.51,256368.62999999983,84074.0
2510,2012-07-05,7.2699999998440035,8534.0,29.45,256368.62999999983,83903.06
2511,2012-07-06,7.2699999998440035,8534.0,28.39,256368.62999999983,80883.12
2512,2012-07-09,7.2699999998440035,8534.0,27.57,256368.62999999983,78546.94
2513,2012-07-10,7.2699999998440035,8534.0,27.09,256368.62999999983,77179.42
2514,2012-07-11,7.2699999998440035,8534.0,27.14,256368.62999999983,77321.87
2515,2012-07-12,7.2699999998440035,8534.0,26.77,256368.62999999983,76267.73999999999
2516,2012-07-13,7.2699999998440035,8534.0,27.44,256368.62999999983,78176.56999999999
2517,2012-07-16,7.2699999998440035,8534.0,27.15,256368.62999999983,77350.35999999999
2518,2012-07-17,7.2699999998440035,8534.0,27.44,256368.62999999983,78176.56999999999
2519,2012-07-18,7.2699999998440035,8534.0,27.65,256368.62999999983,78774.85999999999
2520,2012-07-19,7.2699999998440035,8534.0,28.06,256368.62999999983,79942.95
2521,2012-07-20,7.2699999998440035,8534.0,27.33,256368.62999999983,77863.18
2522,2012-07-23,7.2699999998440035,8534.0,26.51,256368.62999999983,75527.0
2523,2012-07-24,7.2699999998440035,8534.0,26.05,256368.62999999983,74216.45999999999
2524,2012-07-25,207298.12999999983,0.0,24.29,207298.12999999983,69202.21999999999
2525,2012-07-26,207298.12999999983,0.0,24.99,207298.12999999983,71196.51999999999
2526,2012-07-27,207298.12999999983,0.0,25.81,207298.12999999983,73532.7
2527,2012-07-30,207298.12999999983,0.0,26.18,207298.12999999983,74586.82999999999
2528,2012-07-31,207298.12999999983,0.0,25.39,207298.12999999983,72336.12
2529,2012-08-01,207298.12999999983,0.0,24.98,207298.12999999983,71168.03
2530,2012-08-02,207298.12999999983,0.0,24.31,207298.12999999983,69259.2
2531,2012-08-03,207298.12999999983,0.0,24.73,207298.12999999983,70455.78
2532,2012-08-06,207298.12999999983,0.0,25.53,207298.12999999983,72734.98
2533,2012-08-07,207298.12999999983,0.0,26.17,207298.12999999983,74558.34
2534,2012-08-08,207298.12999999983,0.0,26.04,207298.12999999983,74187.96999999999
2535,2012-08-09,207298.12999999983,0.0,26.91,207298.12999999983,76666.59999999999
2536,2012-08-10,207298.12999999983,0.0,27.63,207298.12999999983,78717.87999999999
2537,2012-08-13,207298.12999999983,0.0,26.99,207298.12999999983,76894.51999999999
2538,2012-08-14,207298.12999999983,0.0,26.18,207298.12999999983,74586.82999999999
2539,2012-08-15,207298.12999999983,0.0,26.29,207298.12999999983,74900.21999999999
2540,2012-08-16,207298.12999999983,0.0,26.96,207298.12999999983,76809.05
2541,2012-08-17,207298.12999999983,0.0,26.9,207298.12999999983,76638.10999999999
2542,2012-08-20,207298.12999999983,0.0,26.86,207298.12999999983,76524.15
2543,2012-08-21,207298.12999999983,0.0,27.36,207298.12999999983,77948.65
2544,2012-08-22,207298.12999999983,0.0,27.15,207298.12999999983,77350.35999999999
2545,2012-08-23,207298.12999999983,0.0,26.5,207298.12999999983,75498.51
2546,2012-08-24,207298.12999999983,0.0,26.46,207298.12999999983,75384.55
2547,2012-08-27,207298.12999999983,0.0,26.39,207298.12999999983,75185.12
2548,2012-08-28,207298.12999999983,0.0,26.16,207298.12999999983,74529.84999999999
2549,2012-08-29,207298.12999999983,0.0,26.09,207298.12999999983,74330.42
2550,2012-08-30,207298.12999999983,0.0,24.86,207298.12999999983,70826.15
2551,2012-08-31,207298.12999999983,0.0,25.09,207298.12999999983,71481.42
2552,2012-09-04,207298.12999999983,0.0,24.42,207298.12999999983,69572.59
2553,2012-09-05,207298.12999999983,0.0,24.22,207298.12999999983,69002.79
2554,2012-09-06,207298.12999999983,0.0,24.87,207298.12999999983,70854.64
2555,2012-09-07,207298.12999999983,0.0,27.34,207298.12999999983,77891.67
2556,2012-09-10,207298.12999999983,0.0,27.06,207298.12999999983,77093.95
2557,2012-09-11,7.389999999839347,7253.0,28.58,207298.12999999983,81424.43
2558,2012-09-12,7.389999999839347,7253.0,28.4,207298.12999999983,80911.60999999999
2559,2012-09-13,7.389999999839347,7253.0,29.37,213027.99999999985,83675.14
2560,2012-09-14,7.389999999839347,7253.0,30.82,223544.84999999983,87806.19
2561,2012-09-17,7.389999999839347,7253.0,29.55,223544.84999999983,84187.95999999999
2562,2012-09-18,7.389999999839347,7253.0,29.04,223544.84999999983,82734.96999999999
2563,2012-09-19,7.389999999839347,7253.0,29.12,223544.84999999983,82962.89
2564,2012-09-20,7.389999999839347,7253.0,28.41,223544.84999999983,80940.09999999999
2565,2012-09-21,7.389999999839347,7253.0,27.88,223544.84999999983,79430.12999999999
2566,2012-09-24,7.389999999839347,7253.0,27.28,223544.84999999983,77720.73
2567,2012-09-25,7.389999999839347,7253.0,26.7,223544.84999999983,76068.31
2568,2012-09-26,7.389999999839347,7253.0,26.71,223544.84999999983,76096.8
2569,2012-09-27,7.389999999839347,7253.0,26.89,223544.84999999983,76609.62
2570,2012-09-28,7.389999999839347,7253.0,26.67,223544.84999999983,75982.84
2571,2012-10-01,7.389999999839347,7253.0,26.76,223544.84999999983,76239.25
2572,2012-10-02,7.389999999839347,7253.0,26.66,223544.84999999983,75954.34999999999
2573,2012-10-03,7.389999999839347,7253.0,26.92,223544.84999999983,76695.09
2574,2012-10-04,7.389999999839347,7253.0,27.6,223544.84999999983,78632.41
2575,2012-10-05,7.389999999839347,7253.0,27.81,223544.84999999983,79230.7
2576,2012-10-08,7.389999999839347,7253.0,28.02,223544.84999999983,79828.98999999999
2577,2012-10-09,7.389999999839347,7253.0,28.15,223544.84999999983,80199.35999999999
2578,2012-10-10,7.389999999839347,7253.0,27.61,223544.84999999983,78660.9
2579,2012-10-11,7.389999999839347,7253.0,28.13,223544.84999999983,80142.37999999999
2580,2012-10-12,7.389999999839347,7253.0,27.63,223544.84999999983,78717.87999999999
2581,2012-10-15,7.389999999839347,7253.0,27.96,223544.84999999983,79658.05
2582,2012-10-16,7.389999999839347,7253.0,28.51,223544.84999999983,81225.0
2583,2012-10-17,7.389999999839347,7253.0,29.06,210779.56999999983,82791.95
2584,2012-10-18,7.389999999839347,7253.0,29.44,213535.70999999985,83874.56999999999
2585,2012-10-19,7.389999999839347,7253.0,28.69,213535.70999999985,81737.81999999999
2586,2012-10-22,7.389999999839347,7253.0,28.55,213535.70999999985,81338.95999999999
2587,2012-10-23,7.389999999839347,7253.0,27.85,213535.70999999985,79344.66
2588,2012-10-24,7.389999999839347,7253.0,28.59,213535.70999999985,81452.92
2589,2012-10-25,7.389999999839347,7253.0,28.92,213535.70999999985,82393.09
2590,2012-10-26,7.389999999839347,7253.0,28.21,213535.70999999985,80370.3
2591,2012-10-31,7.389999999839347,7253.0,28.88,213535.70999999985,82279.12999999999
2592,2012-11-01,7.389999999839347,7253.0,30.5,221223.88999999984,86894.51
2593,2012-11-02,7.389999999839347,7253.0,30.06,218032.56999999983,85640.95
2594,2012-11-05,7.389999999839347,7253.0,29.87,218032.56999999983,85099.64
2595,2012-11-06,7.389999999839347,7253.0,30.62,222094.24999999985,87236.39
2596,2012-11-07,7.389999999839347,7253.0,30.01,222094.24999999985,85498.5
2597,2012-11-08,7.389999999839347,7253.0,29.75,222094.24999999985,84757.76
2598,2012-11-09,7.389999999839347,7253.0,29.65,222094.24999999985,84472.85999999999
2599,2012-11-12,7.389999999839347,7253.0,29.92,222094.24999999985,85242.09
2600,2012-11-13,7.389999999839347,7253.0,29.65,222094.24999999985,84472.85999999999
2601,2012-11-14,7.389999999839347,7253.0,29.06,222094.24999999985,82791.95
2602,2012-11-15,7.389999999839347,7253.0,28.78,222094.24999999985,81994.23
2603,2012-11-16,7.389999999839347,7253.0,28.86,222094.24999999985,82222.15
2604,2012-11-19,7.389999999839347,7253.0,29.2,222094.24999999985,83190.81
2605,2012-11-20,7.389999999839347,7253.0,29.09,222094.24999999985,82877.42
2606,2012-11-21,7.389999999839347,7253.0,28.83,222094.24999999985,82136.68
2607,2012-11-23,7.389999999839347,7253.0,29.53,222094.24999999985,84130.98
2608,2012-11-26,7.389999999839347,7253.0,29.49,222094.24999999985,84017.01999999999
2609,2012-11-27,7.389999999839347,7253.0,29.4,222094.24999999985,83760.60999999999
2610,2012-11-28,7.389999999839347,7253.0,29.33,222094.24999999985,83561.18
2611,2012-11-29,7.389999999839347,7253.0,30.33,222094.24999999985,86410.18
2612,2012-11-30,7.389999999839347,7253.0,30.5,222094.24999999985,86894.51
2613,2012-12-03,7.389999999839347,7253.0,30.43,222094.24999999985,86695.07999999999
2614,2012-12-04,7.389999999839347,7253.0,30.37,222094.24999999985,86524.14
2615,2012-12-05,7.389999999839347,7253.0,31.21,226373.51999999984,88917.3
2616,2012-12-06,7.389999999839347,7253.0,31.92,231523.14999999985,90940.09
2617,2012-12-07,7.389999999839347,7253.0,31.57,228984.59999999983,89942.94
2618,2012-12-10,7.389999999839347,7253.0,32.38,234859.52999999985,92250.63
2619,2012-12-11,7.389999999839347,7253.0,32.34,234569.40999999986,92136.67
2620,2012-12-12,7.389999999839347,7253.0,32.51,235802.41999999984,92620.99999999999
2621,2012-12-13,7.389999999839347,7253.0,32.23,235802.41999999984,91823.27999999998
2622,2012-12-14,7.389999999839347,7253.0,32.72,235802.41999999984,93219.29
2623,2012-12-17,7.389999999839347,7253.0,32.65,235802.41999999984,93019.85999999999
2624,2012-12-18,7.389999999839347,7253.0,33.1,235802.41999999984,94301.91
2625,2012-12-19,7.389999999839347,7253.0,33.36,235802.41999999984,95042.65
2626,2012-12-20,7.389999999839347,7253.0,33.03,235802.41999999984,94102.48
2627,2012-12-21,7.389999999839347,7253.0,33.11,235802.41999999984,94330.4
2628,2012-12-24,7.389999999839347,7253.0,32.86,235802.41999999984,93618.15
2629,2012-12-26,7.389999999839347,7253.0,32.81,235802.41999999984,93475.7
2630,2012-12-27,7.389999999839347,7253.0,32.77,235802.41999999984,93361.74
2631,2012-12-28,7.389999999839347,7253.0,32.31,235802.41999999984,92051.2
2632,2012-12-31,7.389999999839347,7253.0,33.34,235802.41999999984,94985.67
2633,2013-01-02,7.389999999839347,7253.0,34.88,252992.02999999985,99373.13
2634,2013-01-03,7.389999999839347,7253.0,34.3,252992.02999999985,97720.70999999999
2635,2013-01-04,7.389999999839347,7253.0,34.62,251106.24999999983,98632.38999999998
2636,2013-01-07,7.389999999839347,7253.0,34.51,251106.24999999983,98318.99999999999
2637,2013-01-08,7.389999999839347,7253.0,33.67,251106.24999999983,95925.84
2638,2013-01-09,7.389999999839347,7253.0,34.22,251106.24999999983,97492.79
2639,2013-01-10,7.389999999839347,7253.0,35.19,255240.45999999982,100256.31999999999
2640,2013-01-11,7.389999999839347,7253.0,34.44,255240.45999999982,98119.56999999999
2641,2013-01-14,7.389999999839347,7253.0,34.24,255240.45999999982,97549.77
2642,2013-01-15,7.389999999839347,7253.0,34.48,255240.45999999982,98233.52999999998
2643,2013-01-16,7.389999999839347,7253.0,33.78,255240.45999999982,96239.23
2644,2013-01-17,7.389999999839347,7253.0,34.18,255240.45999999982,97378.82999999999
2645,2013-01-18,7.389999999839347,7253.0,34.35,255240.45999999982,97863.16
2646,2013-01-22,7.389999999839347,7253.0,34.66,255240.45999999982,98746.34999999999
2647,2013-01-23,7.389999999839347,7253.0,34.48,255240.45999999982,98233.52999999998
2648,2013-01-24,7.389999999839347,7253.0,34.63,255240.45999999982,98660.88
2649,2013-01-25,7.389999999839347,7253.0,34.42,255240.45999999982,98062.59
2650,2013-01-28,7.389999999839347,7253.0,33.95,255240.45999999982,96723.56
2651,2013-01-29,7.389999999839347,7253.0,34.11,255240.45999999982,97179.4
2652,2013-01-30,242547.70999999982,0.0,33.44,242547.70999999982,95270.56999999999
2653,2013-01-31,242547.70999999982,0.0,33.47,242547.70999999982,95356.04
2654,2013-02-01,242547.70999999982,0.0,34.03,242547.70999999982,96951.48
2655,2013-02-04,242547.70999999982,0.0,33.55,242547.70999999982,95583.95999999999
2656,2013-02-05,242547.70999999982,0.0,33.93,242547.70999999982,96666.57999999999
2657,2013-02-06,242547.70999999982,0.0,33.82,242547.70999999982,96353.19
2658,2013-02-07,242547.70999999982,0.0,31.67,242547.70999999982,90227.84
2659,2013-02-08,242547.70999999982,0.0,30.46,242547.70999999982,86780.55
2660,2013-02-11,242547.70999999982,0.0,30.45,242547.70999999982,86752.06
2661,2013-02-12,242547.70999999982,0.0,31.08,242547.70999999982,88546.93
2662,2013-02-13,242547.70999999982,0.0,30.95,242547.70999999982,88176.56
2663,2013-02-14,242547.70999999982,0.0,31.33,242547.70999999982,89259.18
2664,2013-02-15,242547.70999999982,0.0,30.35,242547.70999999982,86467.16
2665,2013-02-19,242547.70999999982,0.0,29.72,242547.70999999982,84672.29
2666,2013-02-20,242547.70999999982,0.0,28.57,242547.70999999982,81395.94
2667,2013-02-21,242547.70999999982,0.0,28.52,242547.70999999982,81253.48999999999
2668,2013-02-22,242547.70999999982,0.0,28.53,242547.70999999982,81281.98
2669,2013-02-25,242547.70999999982,0.0,28.23,242547.70999999982,80427.28
2670,2013-02-26,242547.70999999982,0.0,28.07,242547.70999999982,79971.44
2671,2013-02-27,242547.70999999982,0.0,28.62,242547.70999999982,81538.39
2672,2013-02-28,242547.70999999982,0.0,28.34,242547.70999999982,80740.67
2673,2013-03-01,242547.70999999982,0.0,27.77,242547.70999999982,79116.73999999999
2674,2013-03-04,242547.70999999982,0.0,27.04,242547.70999999982,77036.96999999999
2675,2013-03-05,242547.70999999982,0.0,27.23,242547.70999999982,77578.28
2676,2013-03-06,242547.70999999982,0.0,28.05,242547.70999999982,79914.45999999999
2677,2013-03-07,242547.70999999982,0.0,28.04,242547.70999999982,79885.96999999999
2678,2013-03-08,242547.70999999982,0.0,28.03,242547.70999999982,79857.48
2679,2013-03-11,242547.70999999982,0.0,28.04,242547.70999999982,79885.96999999999
2680,2013-03-12,242547.70999999982,0.0,28.25,242547.70999999982,80484.26
2681,2013-03-13,242547.70999999982,0.0,27.09,242547.70999999982,77179.42
2682,2013-03-14,242547.70999999982,0.0,27.06,242547.70999999982,77093.95
2683,2013-03-15,242547.70999999982,0.0,27.5,242547.70999999982,78347.51
2684,2013-03-18,242547.70999999982,0.0,26.77,242547.70999999982,76267.73999999999
2685,2013-03-19,242547.70999999982,0.0,25.4,242547.70999999982,72364.60999999999
2686,2013-03-20,242547.70999999982,0.0,26.11,242547.70999999982,74387.4
2687,2013-03-21,242547.70999999982,0.0,25.77,242547.70999999982,73418.73999999999
2688,2013-03-22,242547.70999999982,0.0,25.79,242547.70999999982,73475.71999999999
2689,2013-03-25,242547.70999999982,0.0,25.75,242547.70999999982,73361.76
2690,2013-03-26,242547.70999999982,0.0,26.18,242547.70999999982,74586.82999999999
2691,2013-03-27,242547.70999999982,0.0,25.96,242547.70999999982,73960.05
2692,2013-03-28,242547.70999999982,0.0,25.83,242547.70999999982,73589.68
2693,2013-04-01,242547.70999999982,0.0,25.53,242547.70999999982,72734.98
2694,2013-04-02,242547.70999999982,0.0,25.14,242547.70999999982,71623.87
2695,2013-04-03,242547.70999999982,0.0,24.35,242547.70999999982,69373.16
2696,2013-04-04,242547.70999999982,0.0,24.63,242547.70999999982,70170.87999999999
2697,2013-04-05,242547.70999999982,0.0,24.94,242547.70999999982,71054.06999999999
2698,2013-04-08,242547.70999999982,0.0,25.23,242547.70999999982,71880.28
2699,2013-04-09,242547.70999999982,0.0,26.49,242547.70999999982,75470.01999999999
2700,2013-04-10,242547.70999999982,0.0,26.36,242547.70999999982,75099.65
2701,2013-04-11,242547.70999999982,0.0,26.07,242547.70999999982,74273.44
2702,2013-04-12,242547.70999999982,0.0,25.46,242547.70999999982,72535.55
2703,2013-04-15,242547.70999999982,0.0,23.38,242547.70999999982,66609.62999999999
2704,2013-04-16,242547.70999999982,0.0,24.05,242547.70999999982,68518.45999999999
2705,2013-04-17,242547.70999999982,0.0,22.73,242547.70999999982,64757.780000000006
2706,2013-04-18,242547.70999999982,0.0,22.49,242547.70999999982,64074.02
2707,2013-04-19,242547.70999999982,0.0,22.52,242547.70999999982,64159.49
2708,2013-04-22,242547.70999999982,0.0,23.25,242547.70999999982,66239.26
2709,2013-04-23,242547.70999999982,0.0,22.83,242547.70999999982,65042.68
2710,2013-04-24,242547.70999999982,0.0,23.96,242547.70999999982,68262.05
2711,2013-04-25,242547.70999999982,0.0,24.3,242547.70999999982,69230.70999999999
2712,2013-04-26,242547.70999999982,0.0,23.7,242547.70999999982,67521.31
2713,2013-04-29,242547.70999999982,0.0,23.95,242547.70999999982,68233.56
2714,2013-04-30,242547.70999999982,0.0,24.37,242547.70999999982,69430.14
2715,2013-05-01,242547.70999999982,0.0,24.21,242547.70999999982,68974.3
2716,2013-05-02,242547.70999999982,0.0,24.39,242547.70999999982,69487.12
2717,2013-05-03,242547.70999999982,0.0,25.16,242547.70999999982,71680.84999999999
2718,2013-05-06,242547.70999999982,0.0,25.35,242547.70999999982,72222.16
2719,2013-05-07,242547.70999999982,0.0,25.54,242547.70999999982,72763.46999999999
2720,2013-05-08,14.449999999807915,9043.0,26.82,242547.70999999982,76410.19
2721,2013-05-09,14.449999999807915,9043.0,26.48,242547.70999999982,75441.53
2722,2013-05-10,14.449999999807915,9043.0,26.72,241643.4099999998,76125.29
2723,2013-05-13,14.449999999807915,9043.0,26.06,241643.4099999998,74244.95
2724,2013-05-14,14.449999999807915,9043.0,25.3,241643.4099999998,72079.70999999999
2725,2013-05-15,14.449999999807915,9043.0,25.29,241643.4099999998,72051.21999999999
2726,2013-05-16,14.449999999807915,9043.0,24.93,241643.4099999998,71025.57999999999
2727,2013-05-17,14.449999999807915,9043.0,24.97,241643.4099999998,71139.54
2728,2013-05-20,14.449999999807915,9043.0,25.67,241643.4099999998,73133.84
2729,2013-05-21,14.449999999807915,9043.0,25.45,241643.4099999998,72507.06
2730,2013-05-22,14.449999999807915,9043.0,26.02,241643.4099999998,74130.98999999999
2731,2013-05-23,14.449999999807915,9043.0,25.11,241643.4099999998,71538.4
2732,2013-05-24,14.449999999807915,9043.0,24.99,241643.4099999998,71196.51999999999
2733,2013-05-28,14.449999999807915,9043.0,24.92,241643.4099999998,70997.09
2734,2013-05-29,14.449999999807915,9043.0,24.72,241643.4099999998,70427.29
2735,2013-05-30,14.449999999807915,9043.0,25.44,241643.4099999998,72478.56999999999
2736,2013-05-31,14.449999999807915,9043.0,24.48,241643.4099999998,69743.53
2737,2013-06-03,14.449999999807915,9043.0,24.66,241643.4099999998,70256.34999999999
2738,2013-06-04,14.449999999807915,9043.0,24.7,241643.4099999998,70370.31
2739,2013-06-05,217317.73999999982,0.0,24.03,217317.73999999982,68461.48
2740,2013-06-06,217317.73999999982,0.0,23.93,217317.73999999982,68176.57999999999
2741,2013-06-07,217317.73999999982,0.0,23.09,217317.73999999982,65783.42
2742,2013-06-10,217317.73999999982,0.0,22.54,217317.73999999982,64216.47
2743,2013-06-11,217317.73999999982,0.0,22.32,217317.73999999982,63589.69
2744,2013-06-12,217317.73999999982,0.0,22.03,217317.73999999982,62763.48
2745,2013-06-13,217317.73999999982,0.0,22.74,217317.73999999982,64786.27
2746,2013-06-14,217317.73999999982,0.0,21.98,217317.73999999982,62621.030000000006
2747,2013-06-17,217317.73999999982,0.0,21.92,217317.73999999982,62450.090000000004
2748,2013-06-18,217317.73999999982,0.0,22.02,217317.73999999982,62734.99
2749,2013-06-19,217317.73999999982,0.0,20.92,217317.73999999982,59601.090000000004
2750,2013-06-20,217317.73999999982,0.0,20.31,217317.73999999982,57863.2
2751,2013-06-21,217317.73999999982,0.0,20.36,217317.73999999982,58005.65
2752,2013-06-24,217317.73999999982,0.0,18.94,217317.73999999982,53960.07000000001
2753,2013-06-25,217317.73999999982,0.0,19.48,217317.73999999982,55498.530000000006
2754,2013-06-26,217317.73999999982,0.0,19.38,217317.73999999982,55213.63
2755,2013-06-27,217317.73999999982,0.0,19.87,217317.73999999982,56609.64000000001
2756,2013-06-28,217317.73999999982,0.0,19.96,217317.73999999982,56866.05
2757,2013-07-01,217317.73999999982,0.0,19.91,217317.73999999982,56723.600000000006
2758,2013-07-02,217317.73999999982,0.0,19.19,217317.73999999982,54672.32000000001
2759,2013-07-03,217317.73999999982,0.0,19.02,217317.73999999982,54187.99
2760,2013-07-05,217317.73999999982,0.0,19.06,217317.73999999982,54301.95
2761,2013-07-08,217317.73999999982,0.0,18.75,217317.73999999982,53418.76
2762,2013-07-09,217317.73999999982,0.0,19.85,217317.73999999982,56552.66
2763,2013-07-10,217317.73999999982,0.0,19.41,217317.73999999982,55299.100000000006
2764,2013-07-11,217317.73999999982,0.0,20.94,217317.73999999982,59658.07000000001
2765,2013-07-12,217317.73999999982,0.0,20.53,217317.73999999982,58489.98
2766,2013-07-15,217317.73999999982,0.0,20.79,217317.73999999982,59230.72
2767,2013-07-16,217317.73999999982,0.0,21.35,217317.73999999982,60826.16
2768,2013-07-17,217317.73999999982,0.0,21.25,217317.73999999982,60541.26
2769,2013-07-18,217317.73999999982,0.0,21.22,217317.73999999982,60455.79
2770,2013-07-19,217317.73999999982,0.0,21.16,217317.73999999982,60284.850000000006
2771,2013-07-22,217317.73999999982,0.0,21.63,217317.73999999982,61623.88
2772,2013-07-23,1.1399999998393469,9820.0,22.13,217317.73999999982,63048.38
2773,2013-07-24,1.1399999998393469,9820.0,21.44,217317.73999999982,61082.57000000001
2774,2013-07-25,1.1399999998393469,9820.0,22.24,217317.73999999982,63361.77
2775,2013-07-26,1.1399999998393469,9820.0,22.83,224191.73999999982,65042.68
2776,2013-07-29,1.1399999998393469,9820.0,22.45,224191.73999999982,63960.06
2777,2013-07-30,1.1399999998393469,9820.0,22.1,224191.73999999982,62962.91
2778,2013-07-31,1.1399999998393469,9820.0,21.89,224191.73999999982,62364.62
2779,2013-08-01,1.1399999998393469,9820.0,22.15,224191.73999999982,63105.36
2780,2013-08-02,1.1399999998393469,9820.0,22.26,224191.73999999982,63418.75000000001
2781,2013-08-05,1.1399999998393469,9820.0,22.46,224191.73999999982,63988.55
2782,2013-08-06,1.1399999998393469,9820.0,22.04,224191.73999999982,62791.97
2783,2013-08-07,1.1399999998393469,9820.0,21.91,224191.73999999982,62421.600000000006
2784,2013-08-08,1.1399999998393469,9820.0,23.8,233717.13999999984,67806.20999999999
2785,2013-08-09,1.1399999998393469,9820.0,24.79,243438.93999999983,70626.71999999999
2786,2013-08-12,1.1399999998393469,9820.0,25.49,250312.93999999983,72621.01999999999
2787,2013-08-13,1.1399999998393469,9820.0,25.01,245599.33999999985,71253.5
2788,2013-08-14,1.1399999998393469,9820.0,25.71,252473.33999999985,73247.8
2789,2013-08-15,1.1399999998393469,9820.0,26.34,258659.93999999983,75042.67
2790,2013-08-16,1.1399999998393469,9820.0,25.96,258659.93999999983,73960.05
2791,2013-08-19,1.1399999998393469,9820.0,25.36,258659.93999999983,72250.65
2792,2013-08-20,1.1399999998393469,9820.0,24.76,258659.93999999983,70541.25
2793,2013-08-21,1.1399999998393469,9820.0,23.44,258659.93999999983,66780.56999999999
2794,2013-08-22,1.1399999998393469,9820.0,24.3,258659.93999999983,69230.70999999999
2795,2013-08-23,1.1399999998393469,9820.0,24.53,258659.93999999983,69885.98
2796,2013-08-26,1.1399999998393469,9820.0,24.53,258659.93999999983,69885.98
2797,2013-08-27,1.1399999998393469,9820.0,23.86,258659.93999999983,67977.15
2798,2013-08-28,1.1399999998393469,9820.0,24.02,258659.93999999983,68432.98999999999
2799,2013-08-29,1.1399999998393469,9820.0,23.77,258659.93999999983,67720.73999999999
2800,2013-08-30,1.1399999998393469,9820.0,23.58,258659.93999999983,67179.43
2801,2013-09-03,1.1399999998393469,9820.0,24.3,258659.93999999983,69230.70999999999
2802,2013-09-04,1.1399999998393469,9820.0,24.54,258659.93999999983,69914.46999999999
2803,2013-09-05,1.1399999998393469,9820.0,24.55,258659.93999999983,69942.95999999999
2804,2013-09-06,1.1399999998393469,9820.0,25.01,258659.93999999983,71253.5
2805,2013-09-09,1.1399999998393469,9820.0,26.41,259347.33999999985,75242.09999999999
2806,2013-09-10,1.1399999998393469,9820.0,26.63,261507.73999999982,75868.87999999999
2807,2013-09-11,1.1399999998393469,9820.0,26.71,262293.33999999985,76096.8
2808,2013-09-12,1.1399999998393469,9820.0,25.73,262293.33999999985,73304.78
2809,2013-09-13,1.1399999998393469,9820.0,25.31,262293.33999999985,72108.2
2810,2013-09-16,1.1399999998393469,9820.0,25.5,262293.33999999985,72649.51
2811,2013-09-17,1.1399999998393469,9820.0,25.89,262293.33999999985,73760.62
2812,2013-09-18,1.1399999998393469,9820.0,26.9,264159.13999999984,76638.10999999999
2813,2013-09-19,1.1399999998393469,9820.0,26.71,264159.13999999984,76096.8
2814,2013-09-20,1.1399999998393469,9820.0,25.8,264159.13999999984,73504.20999999999
2815,2013-09-23,1.1399999998393469,9820.0,25.62,264159.13999999984,72991.39
2816,2013-09-24,1.1399999998393469,9820.0,25.58,264159.13999999984,72877.43
2817,2013-09-25,1.1399999998393469,9820.0,25.89,264159.13999999984,73760.62
2818,2013-09-26,1.1399999998393469,9820.0,26.53,264159.13999999984,75583.98
2819,2013-09-27,1.1399999998393469,9820.0,25.48,264159.13999999984,72592.53
2820,2013-09-30,1.1399999998393469,9820.0,25.07,264159.13999999984,71424.44
2821,2013-10-01,1.1399999998393469,9820.0,24.85,264159.13999999984,70797.66
2822,2013-10-02,1.1399999998393469,9820.0,25.2,264159.13999999984,71794.81
2823,2013-10-03,1.1399999998393469,9820.0,24.74,264159.13999999984,70484.26999999999
2824,2013-10-04,1.1399999998393469,9820.0,25.29,264159.13999999984,72051.21999999999
2825,2013-10-07,1.1399999998393469,9820.0,24.75,264159.13999999984,70512.76
2826,2013-10-08,234993.73999999985,0.0,23.93,234993.73999999985,68176.57999999999
2827,2013-10-09,234993.73999999985,0.0,23.76,234993.73999999985,67692.25
2828,2013-10-10,234993.73999999985,0.0,24.05,234993.73999999985,68518.45999999999
2829,2013-10-11,234993.73999999985,0.0,24.52,234993.73999999985,69857.48999999999
2830,2013-10-14,234993.73999999985,0.0,25.06,234993.73999999985,71395.95
2831,2013-10-15,234993.73999999985,0.0,25.09,234993.73999999985,71481.42
2832,2013-10-16,234993.73999999985,0.0,25.25,234993.73999999985,71937.26
2833,2013-10-17,234993.73999999985,0.0,25.53,234993.73999999985,72734.98
2834,2013-10-18,234993.73999999985,0.0,25.69,234993.73999999985,73190.81999999999
